﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分（類別）,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
5459,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,8,39,臺中市,大甲區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,4,1,12,3,10,3,1,B03,7,4,1,8,2,2,,8,8,1,12,4,120.641766,24.3585,2
5460,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,8,40,臺中市,豐原區,0,1,0,7,2,6,30,11,9,1,5,4,6,6,4,4,10,5,5,2,11,3,10,3,1,B03,7,9,1,8,2,4,,84,84,1,12,4,120.718037,24.273775,2
5461,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,8,44,臺中市,北屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,2,1,1,2,5,1,16,2,9,5,4,C03,7,6,1,10,2,14,,36,36,1,12,4,120.678248,24.200795,2
5462,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,8,44,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,12,12,1,13,4,120.627055,24.179147,3
5463,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,8,45,臺中市,大甲區,0,1,0,7,2,6,50,18,24,2,5,4,6,6,4,4,10,5,5,2,18,2,9,1,1,C03,7,6,1,10,2,14,,59,59,1,6,4,120.626007,24.34859,2
5464,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,8,49,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,8,,1,12,4,120.613216,24.171574,3
5465,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,8,49,臺中市,新社區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,2,5,1,17,3,10,3,1,B03,7,7,1,8,2,6,,40,40,1,12,4,120.806633,24.23842,2
5466,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,8,51,臺中市,大里區,0,0,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,5,1,16,,,,,B03,,,1,,2,,,14,,1,13,4,120.68537,24.104378,3
5467,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,8,53,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,,1,13,4,120.616045,24.170964,3
5468,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,8,54,臺中市,大雅區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,A41,,,1,,1,,,40,,1,13,4,120.649637,24.213018,3
5469,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,8,55,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,3,,2,,,7,,1,6,4,120.570076,24.211298,3
5470,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,0,臺中市,烏日區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,1,1,C03,7,5,1,10,2,14,,22,22,1,6,4,120.633383,24.098297,2
5471,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,2,臺中市,北區,0,1,0,7,3,6,50,18,9,1,5,4,6,6,4,4,2,4,5,2,17,2,8,1,1,C03,7,9,1,10,2,16,,85,85,1,13,4,120.685106,24.152042,2
5472,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,2,臺中市,大里區,0,3,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,12,,15,15,1,6,4,120.702205,24.090216,2
5473,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,5,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,4,1,F01,7,9,7,21,2,12,,15,15,1,12,4,120.66528,24.188672,2
5474,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,5,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,,1,13,4,120.586081,24.172911,3
5475,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,5,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,B03,,,1,,2,,,87,87,1,12,4,120.632246,24.159028,3
5476,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,9,臺中市,南區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,C03,,,1,,2,,,7,7,1,12,4,120.661555,24.10914,3
5477,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,9,臺中市,烏日區,0,1,0,7,2,6,40,13,9,1,5,4,6,6,4,4,9,5,5,1,12,2,9,1,1,C03,7,11,1,10,2,12,14,46,46,1,6,4,120.647276,24.07188,2
5478,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,10,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,11,,1,13,4,120.682605,24.124241,3
5479,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,10,臺中市,沙鹿區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,3,4,3,2,17,2,9,2,1,C03,7,6,1,10,2,11,,11,11,1,5,4,120.574415,24.229952,2
5480,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,13,臺中市,大肚區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,A12,,,1,,1,,,7,,1,6,4,120.552603,24.136042,4
5481,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,15,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,,1,12,4,120.717034,24.258811,3
5482,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,20,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,,1,12,4,120.679187,24.137121,3
5483,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,24,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,47,,1,12,4,120.649334,24.162516,3
5484,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,26,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,7,,1,12,4,120.722216,24.145913,3
5485,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,27,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,12,4,120.709017,24.250235,3
5486,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,31,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,7,,1,12,4,120.660285,24.110719,3
5487,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,39,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,6,,11,48,1,12,4,120.702401,24.186508,2
5488,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,40,臺中市,南屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,A06,7,9,1,2,2,1,,8,8,1,13,4,120.59566,24.139051,2
5489,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,40,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,59,59,1,12,4,120.636528,24.170784,3
5490,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,40,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,47,,1,12,4,120.717937,24.251874,3
5491,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,46,臺中市,霧峰區,0,1,0,7,2,6,40,3,1,1,5,4,6,6,4,4,10,5,5,1,16,3,10,3,1,B03,7,5,1,8,2,8,,12,12,1,12,4,120.666824,24.06994,2
5492,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,55,臺中市,中區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,17,2,9,5,4,C03,7,1,3,19,2,14,,39,39,1,12,4,120.678678,24.138974,2
5493,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,56,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,87,87,1,13,4,120.637279,24.147006,3
5494,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,9,59,臺中市,烏日區,0,1,0,7,2,6,50,13,14,1,5,4,3,3,4,4,1,4,4,1,13,3,10,5,4,B03,7,9,1,8,2,1,,54,54,1,13,4,120.62334,24.104752,2
5495,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,0,臺中市,南區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,9,3,10,3,1,B03,7,9,1,8,2,2,,8,8,1,12,4,120.658951,24.126409,2
5496,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,1,臺中市,北屯區,0,1,0,7,1,6,50,4,2,1,5,4,6,6,1,1,3,4,5,2,12,3,10,3,1,B03,7,5,1,8,2,2,,20,20,1,13,4,120.686505,24.193503,2
5497,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,1,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,51,,1,12,4,120.635535,24.172709,3
5498,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,5,臺中市,北屯區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,2,1,1,4,5,2,12,3,10,5,4,B03,7,9,1,1,2,2,,1,1,1,12,4,120.671118,24.173858,2
5499,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,6,臺中市,北屯區,0,2,0,7,3,6,50,13,7,1,5,4,6,6,4,4,9,4,4,2,16,2,9,2,1,C03,7,6,1,10,2,12,,20,20,1,12,4,120.663525,24.190038,2
5500,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,10,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,7,,1,12,4,120.623033,24.140267,3
5501,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,10,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,8,,1,6,4,120.613267,24.139517,3
5502,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,15,臺中市,潭子區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,3,1,5,5,5,1,15,3,10,3,1,B03,7,9,1,8,2,4,,24,24,1,13,4,120.701197,24.193282,2
5503,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,23,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,,1,13,4,120.656518,24.20019,3
5504,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,25,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,8,,1,12,4,120.702037,24.200944,3
5505,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,26,臺中市,霧峰區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.694888,24.06602,2
5506,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,29,臺中市,沙鹿區,0,2,0,6,2,6,40,4,2,1,5,4,6,6,1,1,1,4,4,1,17,2,8,1,1,C03,7,14,1,10,2,12,,85,85,1,12,4,120.59772,24.250152,2
5507,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,34,臺中市,潭子區,0,2,0,7,3,6,60,13,8,1,5,4,6,6,4,4,1,4,4,1,17,2,9,2,1,C03,7,9,1,10,2,11,,4,4,1,13,4,120.690388,24.225085,2
5508,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,35,臺中市,西區,0,1,0,7,3,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,1,1,,15,15,1,12,4,120.658203,24.156043,2
5509,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,35,臺中市,外埔區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,1,18,2,9,2,4,C03,7,9,1,10,2,11,,84,84,1,13,4,120.659662,24.333551,2
5510,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,38,臺中市,中區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,9,3,10,3,1,A04,7,9,1,2,2,16,,84,84,1,12,4,120.679642,24.142441,2
5511,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,43,臺中市,清水區,0,1,0,7,2,6,50,4,9,1,5,4,6,6,1,1,8,3,4,2,12,3,10,3,1,B03,7,5,1,8,1,6,,11,11,1,12,4,120.574699,24.26767,2
5512,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,44,臺中市,太平區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,5,5,5,1,17,2,9,5,4,C03,7,4,1,8,2,12,,34,34,1,6,4,120.720102,24.127693,2
5513,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,45,臺中市,石岡區,0,1,0,7,2,6,50,13,9,1,5,4,2,6,4,4,4,5,5,1,18,2,9,1,4,C03,7,9,1,10,4,11,,53,53,1,12,4,120.778324,24.280192,2
5514,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,50,臺中市,北屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,1,4,5,2,16,2,9,1,1,C03,7,5,3,19,2,14,13,12,12,1,12,4,120.694338,24.164688,2
5515,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,50,臺中市,烏日區,0,1,0,7,2,6,50,3,1,1,5,4,4,5,1,1,10,5,5,2,24,3,10,5,4,B12,7,1,1,8,2,6,,51,51,1,13,4,120.639066,24.104754,2
5516,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,51,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B01,,,1,,2,,,7,7,1,13,4,120.677255,24.155549,3
5517,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,52,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.629985,24.123012,3
5518,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,10,59,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B01,,,1,,1,,,32,32,1,12,4,120.644569,24.185072,3
5519,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,3,臺中市,北區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,8,,1,13,4,120.68725,24.161334,3
5520,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,17,臺中市,北屯區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,8,1,1,C03,7,5,5,10,2,12,,11,11,1,12,4,120.704204,24.183843,2
5521,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,18,臺中市,大里區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,1,16,3,10,3,1,B03,7,5,5,19,2,5,,11,11,1,12,4,120.696706,24.111166,2
5522,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,25,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,49,49,1,13,4,120.665151,24.22822,3
5523,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,29,臺中市,霧峰區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,A11,7,5,1,1,2,2,,11,11,1,6,4,120.707635,24.076537,2
5524,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,30,臺中市,西區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,68,68,1,12,4,120.663937,24.154846,3
5525,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,30,臺中市,大肚區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,82,,1,6,4,120.582355,24.120631,3
5526,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,32,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,,1,13,4,120.675068,24.126948,3
5527,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,36,臺中市,北區,0,1,0,7,2,6,40,3,1,1,5,4,6,6,4,4,5,4,4,2,12,3,10,3,1,B03,7,3,1,8,2,5,,50,50,1,13,4,120.681363,24.150304,2
5528,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,39,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,46,,1,13,4,120.666035,24.159464,3
5529,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,39,臺中市,清水區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,8,3,4,1,17,3,10,3,1,B03,7,5,1,8,2,2,,20,20,1,12,4,120.561153,24.267324,2
5530,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,40,臺中市,南屯區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B03,7,5,1,8,2,8,,12,12,1,6,4,120.637583,24.150208,2
5531,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,41,臺中市,梧棲區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,A31,,,1,,9,,,8,,1,6,4,120.514349,24.229286,3
5532,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,42,臺中市,龍井區,0,0,0,6,,,30,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,,1,12,4,120.592225,24.188765,3
5533,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,49,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,9,,,49,,1,13,4,120.688039,24.151307,3
5534,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,52,臺中市,大安區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,59,,1,12,4,120.560945,24.344562,3
5535,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,54,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,2,,,,,B03,,,1,,1,,,40,,1,13,4,120.689674,24.256986,3
5536,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,56,臺中市,北區,0,2,0,6,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,2,17,2,9,2,1,C03,7,1,1,10,2,11,,51,51,1,5,4,120.678714,24.147913,2
5537,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,11,59,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,5,,2,,,11,,1,12,4,120.706311,24.136715,3
5538,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,0,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,39,39,1,6,4,120.663979,24.200782,3
5539,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,0,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,59,,1,12,4,120.723386,24.131821,3
5540,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,0,臺中市,烏日區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,50,50,1,6,4,120.637135,24.11128,3
5541,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,1,臺中市,北屯區,0,1,0,7,1,6,50,5,2,1,5,4,6,6,1,1,3,4,5,2,12,3,10,3,1,B03,7,5,1,8,2,2,,11,11,1,13,4,120.697563,24.170281,2
5542,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,1,臺中市,大甲區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,5,5,5,1,15,3,10,3,1,B12,7,9,1,8,2,1,,15,15,1,12,4,120.620856,24.346079,2
5543,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,6,臺中市,龍井區,0,0,0,6,,,50,,,,,,,,,,,,,,11,,,,,B03,,,1,,1,,,51,,1,6,4,120.583758,24.180743,3
5544,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,10,臺中市,南屯區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,2,1,5,4,4,2,17,3,10,3,1,B03,7,5,1,8,2,5,,39,39,1,12,4,120.649906,24.141819,2
5545,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,10,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,C03,,,3,,1,,,84,84,1,6,4,120.62757,24.104325,3
5546,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,15,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,65,,1,12,4,120.678025,24.140984,3
5547,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,15,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,,1,12,4,120.637827,24.147263,3
5548,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,17,臺中市,西屯區,0,0,0,7,,,0,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,,1,13,4,120.641457,24.188981,3
5549,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,17,臺中市,霧峰區,0,1,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,1,22,2,9,1,1,C03,7,9,1,10,2,11,,54,54,1,12,4,120.67477,24.055422,2
5550,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,18,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,8,,1,12,4,120.671266,24.1739,4
5551,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,20,臺中市,中區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,2,1,C03,7,6,1,10,1,14,,11,11,1,13,4,120.677585,24.144107,2
5552,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,20,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,58,,1,13,4,120.657359,24.1295,3
5553,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,20,臺中市,大安區,0,0,0,6,3,7,30,11,14,1,5,4,6,6,4,4,9,4,5,1,25,3,10,3,1,A11,7,5,1,3,2,2,,8,8,1,6,4,120.604325,24.367534,3
5554,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,24,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,5,4,C03,7,9,1,10,2,11,,34,34,1,12,4,120.6899,24.165892,2
5555,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,31,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,,1,13,4,120.672733,24.167813,3
5556,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,42,臺中市,南屯區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,9,5,4,2,18,2,9,1,1,C03,7,9,1,9,2,14,,43,43,1,12,4,120.642864,24.133714,2
5557,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,45,臺中市,北區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,,1,13,4,120.676077,24.149339,3
5558,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,47,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,5,4,B02,7,6,1,8,2,8,,20,20,1,12,4,120.662968,24.163798,2
5559,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,49,臺中市,南區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,17,3,10,3,1,B03,7,9,1,8,3,1,,84,84,1,12,4,120.6584,24.116535,2
5560,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,12,51,臺中市,大里區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,1,17,3,10,3,1,B03,7,13,1,8,2,8,,76,76,1,12,4,120.688105,24.113546,2
5561,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,13,0,臺中市,大甲區,0,1,0,7,3,6,70,3,2,1,5,4,6,6,4,4,5,4,4,1,17,2,9,1,1,C03,7,9,1,10,2,12,,87,87,1,6,4,120.617329,24.337944,2
5562,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,13,1,臺中市,北區,0,1,0,7,2,6,50,13,8,1,5,4,6,6,4,4,3,4,4,2,17,2,9,1,1,F02,7,9,7,21,2,11,,4,4,1,12,4,120.675923,24.159509,2
5563,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,13,5,臺中市,西屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,18,2,9,2,1,C03,7,9,1,10,2,16,,59,59,1,13,4,120.645096,24.178816,2
5564,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,13,9,臺中市,大里區,0,3,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,1,17,3,10,3,1,B03,7,1,1,8,2,4,,51,51,1,13,4,120.682445,24.100301,2
5565,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,13,15,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,A02,,,1,,2,,,58,,1,12,4,120.715373,24.164632,3
5566,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,13,16,臺中市,西區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,40,,1,12,4,120.666966,24.153221,3
5567,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,13,20,臺中市,大雅區,0,0,0,7,,,0,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,,1,13,4,120.64724,24.221943,3
5568,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,13,21,臺中市,后里區,0,1,0,7,2,6,60,4,2,1,5,4,6,6,1,1,1,4,4,1,16,3,10,3,1,B03,7,5,1,8,2,6,,11,11,1,6,4,120.722921,24.287358,2
5569,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,13,26,臺中市,北區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B12,,,1,,2,,,49,,1,13,4,120.665509,24.161174,3
5570,66000,387130000C,(04)23274275,(04)23288582,2024,11,14,13,26,臺中市,南區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,11,,21,21,1,13,4,120.657684,24.116306,2
